ponto_id,lat_pred,lon_pred
712,-8.0542,-34.94651
713,-8.0542,-34.94651
715,-8.0542,-34.94651
718,-8.0542,-34.94651
724,-8.0542,-34.94651
730,-8.0542,-34.94651
733,-8.0542,-34.94651
736,-8.0542,-34.94651
737,-8.0542,-34.94651
738,-8.0542,-34.94651
740,-8.0542,-34.94651
742,-8.0542,-34.94651
743,-8.0542,-34.94651
744,-8.0542,-34.94651
745,-8.0542,-34.94651
747,-8.0542,-34.94651
748,-8.0542,-34.94651
749,-8.0542,-34.94651
751,-8.0542,-34.94651
753,-8.0542,-34.94651
758,-8.0542,-34.94651
759,-8.0542,-34.94651
761,-8.0542,-34.94651
763,-8.0542,-34.94651
764,-8.0542,-34.94651
765,-8.0542,-34.94651
766,-8.0542,-34.94651
773,-8.0542,-34.94651
774,-8.0542,-34.94651
782,-8.0542,-34.94651
786,-8.0542,-34.94651
789,-8.0542,-34.94651
794,-8.0542,-34.94651
795,-8.0542,-34.94651
799,-8.0542,-34.94651
800,-8.0542,-34.94651
809,-8.0542,-34.94651
810,-8.0542,-34.94651
811,-8.0542,-34.94651
815,-8.0542,-34.94651
828,-8.0542,-34.94651
831,-8.0542,-34.94651
833,-8.0542,-34.94651
834,-8.0542,-34.94651
835,-8.0542,-34.94651
837,-8.0542,-34.94651
841,-8.0542,-34.94651
852,-8.0542,-34.94651
856,-8.0542,-34.94651
858,-8.0542,-34.94651
862,-8.0542,-34.94651
866,-8.0542,-34.94651
868,-8.0542,-34.94651
871,-8.0542,-34.94651
872,-8.0542,-34.94651
877,-8.0542,-34.94651
879,-8.0542,-34.94651
881,-8.0542,-34.94651
883,-8.0542,-34.94651
906,-8.0542,-34.94651
908,-8.0542,-34.94651
914,-8.0542,-34.94651
921,-8.0542,-34.94651
927,-8.0542,-34.94651
932,-8.0542,-34.94651
934,-8.0542,-34.94651
940,-8.0542,-34.94651
947,-8.0542,-34.94651
952,-8.0542,-34.94651
957,-8.0542,-34.94651
958,-8.0542,-34.94651
960,-8.0542,-34.94651
964,-8.0542,-34.94651
965,-8.0542,-34.94651
967,-8.0542,-34.94651
970,-8.0542,-34.94651
971,-8.0542,-34.94651
982,-8.0542,-34.94651
994,-8.0542,-34.94651
996,-8.0542,-34.94651
997,-8.0542,-34.94651
1002,-8.0542,-34.94651
1005,-8.0542,-34.94651
1009,-8.0542,-34.94651
1010,-8.0542,-34.94651
1017,-8.0542,-34.94651
1018,-8.0542,-34.94651
1020,-8.0542,-34.94651
1022,-8.0542,-34.94651
1025,-8.0542,-34.94651
1027,-8.0542,-34.94651
1034,-8.0542,-34.94651
1038,-8.0542,-34.94651
1042,-8.0542,-34.94651
1044,-8.0542,-34.94651
1046,-8.0542,-34.94651
1052,-8.0542,-34.94651
1053,-8.0542,-34.94651
1055,-8.0542,-34.94651
1056,-8.0542,-34.94651
1057,-8.0542,-34.94651
1061,-8.0542,-34.94651
1068,-8.0542,-34.94651
1071,-8.0542,-34.94651
1074,-8.0542,-34.94651
1075,-8.0542,-34.94651
1076,-8.0542,-34.94651
1078,-8.0542,-34.94651
1084,-8.0542,-34.94651
1087,-8.0542,-34.94651
1090,-8.0542,-34.94651
1095,-8.0542,-34.94651
1101,-8.0542,-34.94651
1103,-8.0542,-34.94651
1107,-8.0542,-34.94651
1108,-8.0542,-34.94651
1111,-8.0542,-34.94651
1112,-8.0542,-34.94651
1115,-8.0542,-34.94651
1123,-8.0542,-34.94651
1126,-8.0542,-34.94651
1127,-8.0542,-34.94651
1139,-8.0542,-34.94651
1142,-8.0542,-34.94651
1144,-8.0542,-34.94651
1145,-8.0542,-34.94651
1147,-8.0542,-34.94651
1149,-8.0542,-34.94651
1152,-8.0542,-34.94651
1153,-8.0542,-34.94651
1155,-8.0542,-34.94651
1156,-8.0542,-34.94651
1157,-8.0542,-34.94651
1162,-8.0542,-34.94651
1163,-8.0542,-34.94651
1166,-8.0542,-34.94651
1168,-8.0542,-34.94651
1172,-8.0542,-34.94651
1175,-8.0542,-34.94651
1176,-8.0542,-34.94651
1180,-8.0542,-34.94651
1183,-8.0542,-34.94651
1188,-8.0542,-34.94651
1193,-8.0542,-34.94651
1194,-8.0542,-34.94651
1195,-8.0542,-34.94651
1197,-8.0542,-34.94651
1199,-8.0542,-34.94651
1201,-8.0542,-34.94651
1204,-8.0542,-34.94651
1210,-8.0542,-34.94651
1217,-8.0542,-34.94651
1219,-8.0542,-34.94651
1220,-8.0542,-34.94651
1222,-8.0542,-34.94651
1224,-8.0542,-34.94651
1226,-8.0542,-34.94651
1233,-8.0542,-34.94651
1244,-8.0542,-34.94651
1245,-8.0542,-34.94651
1247,-8.0542,-34.94651
1250,-8.0542,-34.94651
1253,-8.0542,-34.94651
1254,-8.0542,-34.94651
1261,-8.0542,-34.94651
1263,-8.0542,-34.94651
1277,-8.0542,-34.94651
1278,-8.0542,-34.94651
1281,-8.0542,-34.94651
1282,-8.0542,-34.94651
1285,-8.0542,-34.94651
1287,-8.0542,-34.94651
1295,-8.0542,-34.94651
1297,-8.0542,-34.94651
1298,-8.0542,-34.94651
1310,-8.0542,-34.94651
1313,-8.0542,-34.94651
1314,-8.0542,-34.94651
1315,-8.0542,-34.94651
1318,-8.0542,-34.94651
1320,-8.0542,-34.94651
1322,-8.0542,-34.94651
1323,-8.0542,-34.94651
1328,-8.0542,-34.94651
1329,-8.0542,-34.94651
1330,-8.0542,-34.94651
1334,-8.0542,-34.94651
1339,-8.0542,-34.94651
1345,-8.0542,-34.94651
1346,-8.0542,-34.94651
1349,-8.0542,-34.94651
1354,-8.0542,-34.94651
1355,-8.0542,-34.94651
1359,-8.0542,-34.94651
1360,-8.0542,-34.94651
1369,-8.0542,-34.94651
1372,-8.0542,-34.94651
1373,-8.0542,-34.94651
1374,-8.0542,-34.94651
1379,-8.0542,-34.94651
1383,-8.0542,-34.94651
1385,-8.0542,-34.94651
1393,-8.0542,-34.94651
1396,-8.0542,-34.94651
1400,-8.0542,-34.94651
1402,-8.0542,-34.94651
1405,-8.0542,-34.94651
1406,-8.0542,-34.94651
1413,-8.0542,-34.94651
1414,-8.0542,-34.94651
1416,-8.0542,-34.94651
1417,-8.0542,-34.94651
1418,-8.0542,-34.94651
1420,-8.0542,-34.94651
1421,-8.0542,-34.94651
1426,-8.0542,-34.94651
1427,-8.0542,-34.94651
1429,-8.0542,-34.94651
1430,-8.0542,-34.94651
1432,-8.0542,-34.94651
1437,-8.0542,-34.94651
1438,-8.0542,-34.94651
1443,-8.0542,-34.94651
1446,-8.0542,-34.94651
1452,-8.0542,-34.94651
1453,-8.0542,-34.94651
1456,-8.0542,-34.94651
1458,-8.0542,-34.94651
1465,-8.0542,-34.94651
1467,-8.0542,-34.94651
1468,-8.0542,-34.94651
1470,-8.0542,-34.94651
1472,-8.0542,-34.94651
1477,-8.0542,-34.94651
1479,-8.0542,-34.94651
1480,-8.0542,-34.94651
1482,-8.0542,-34.94651
1483,-8.0542,-34.94651
1488,-8.0542,-34.94651
1491,-8.0542,-34.94651
1496,-8.0542,-34.94651
1501,-8.0542,-34.94651
1502,-8.0542,-34.94651
1509,-8.0542,-34.94651
1512,-8.0542,-34.94651
1513,-8.0542,-34.94651
1516,-8.0542,-34.94651
1527,-8.0542,-34.94651
1530,-8.0542,-34.94651
1532,-8.0542,-34.94651
1533,-8.0542,-34.94651
1535,-8.0542,-34.94651
1536,-8.0542,-34.94651
1543,-8.0542,-34.94651
1544,-8.0542,-34.94651
1545,-8.0542,-34.94651
1550,-8.0542,-34.94651
1557,-8.0542,-34.94651
1558,-8.0542,-34.94651
1559,-8.0542,-34.94651
1561,-8.0542,-34.94651
1562,-8.0542,-34.94651
1568,-8.0542,-34.94651
1569,-8.0542,-34.94651
1570,-8.0542,-34.94651
1575,-8.0542,-34.94651
1576,-8.0542,-34.94651
1578,-8.0542,-34.94651
1586,-8.0542,-34.94651
1593,-8.0542,-34.94651
1595,-8.0542,-34.94651
1597,-8.0542,-34.94651
1598,-8.0542,-34.94651
1599,-8.0542,-34.94651
1603,-8.0542,-34.94651
1606,-8.0542,-34.94651
1608,-8.0542,-34.94651
1614,-8.0542,-34.94651
1615,-8.0542,-34.94651
1616,-8.0542,-34.94651
1617,-8.0542,-34.94651
1618,-8.0542,-34.94651
1623,-8.0542,-34.94651
1626,-8.0542,-34.94651
1631,-8.0542,-34.94651
1642,-8.0542,-34.94651
1643,-8.0542,-34.94651
1649,-8.0542,-34.94651
1650,-8.0542,-34.94651
1656,-8.0542,-34.94651
1659,-8.0542,-34.94651
1662,-8.0542,-34.94651
1665,-8.0542,-34.94651
1670,-8.0542,-34.94651
1671,-8.0542,-34.94651
1672,-8.0542,-34.94651
1680,-8.0542,-34.94651
1683,-8.0542,-34.94651
1684,-8.0542,-34.94651
1688,-8.0542,-34.94651
1691,-8.0542,-34.94651
1699,-8.0542,-34.94651
1701,-8.0542,-34.94651
1713,-8.0542,-34.94651
1718,-8.0542,-34.94651
1720,-8.0542,-34.94651
1721,-8.0542,-34.94651
1726,-8.0542,-34.94651
1728,-8.0542,-34.94651
1729,-8.0542,-34.94651
1730,-8.0542,-34.94651
1731,-8.0542,-34.94651
1732,-8.0542,-34.94651
1737,-8.0542,-34.94651
1738,-8.0542,-34.94651
1739,-8.0542,-34.94651
1740,-8.0542,-34.94651
1741,-8.0542,-34.94651
1743,-8.0542,-34.94651
1744,-8.0542,-34.94651
1745,-8.0542,-34.94651
1746,-8.0542,-34.94651
1747,-8.0542,-34.94651
1758,-8.0542,-34.94651
1760,-8.0542,-34.94651
1765,-8.0542,-34.94651
1768,-8.0542,-34.94651
1770,-8.0542,-34.94651
1775,-8.0542,-34.94651
1777,-8.0542,-34.94651
1780,-8.0542,-34.94651
1783,-8.0542,-34.94651
1785,-8.0542,-34.94651
1790,-8.0542,-34.94651
1791,-8.0542,-34.94651
1793,-8.0542,-34.94651
1794,-8.0542,-34.94651
1803,-8.0542,-34.94651
1805,-8.0542,-34.94651
1807,-8.0542,-34.94651
1817,-8.0542,-34.94651
1825,-8.0542,-34.94651
1832,-8.0542,-34.94651
1833,-8.0542,-34.94651
1835,-8.0542,-34.94651
1839,-8.0542,-34.94651
1840,-8.0542,-34.94651
1844,-8.0542,-34.94651
1851,-8.0542,-34.94651
1860,-8.0542,-34.94651
1862,-8.0542,-34.94651
1864,-8.0542,-34.94651
1877,-8.0542,-34.94651
1880,-8.0542,-34.94651
1888,-8.0542,-34.94651
1891,-8.0542,-34.94651
1897,-8.0542,-34.94651
1915,-8.0542,-34.94651
1918,-8.0542,-34.94651
1919,-8.0542,-34.94651
1921,-8.0542,-34.94651
1922,-8.0542,-34.94651
1928,-8.0542,-34.94651
1934,-8.0542,-34.94651
1937,-8.0542,-34.94651
1941,-8.0542,-34.94651
1945,-8.0542,-34.94651
1952,-8.0542,-34.94651
1954,-8.0542,-34.94651
1957,-8.0542,-34.94651
1962,-8.0542,-34.94651
1963,-8.0542,-34.94651
1965,-8.0542,-34.94651
1971,-8.0542,-34.94651
1978,-8.0542,-34.94651
1981,-8.0542,-34.94651
1982,-8.0542,-34.94651
1989,-8.0542,-34.94651
1992,-8.0542,-34.94651
1995,-8.0542,-34.94651
2002,-8.0542,-34.94651
2004,-8.0542,-34.94651
2006,-8.0542,-34.94651
2008,-8.0542,-34.94651
2012,-8.0542,-34.94651
2013,-8.0542,-34.94651
2018,-8.0542,-34.94651
2022,-8.0542,-34.94651
2025,-8.0542,-34.94651
2029,-8.0542,-34.94651
2034,-8.0542,-34.94651
2036,-8.0542,-34.94651
2045,-8.0542,-34.94651
2055,-8.0542,-34.94651
2057,-8.0542,-34.94651
2058,-8.0542,-34.94651
2063,-8.0542,-34.94651
2067,-8.0542,-34.94651
2072,-8.0542,-34.94651
2075,-8.0542,-34.94651
2083,-8.0542,-34.94651
2084,-8.0542,-34.94651
2087,-8.0542,-34.94651
2088,-8.0542,-34.94651
2089,-8.0542,-34.94651
2094,-8.0542,-34.94651
2098,-8.0542,-34.94651
2107,-8.0542,-34.94651
2108,-8.0542,-34.94651
2109,-8.0542,-34.94651
2110,-8.0542,-34.94651
2111,-8.0542,-34.94651
2114,-8.0542,-34.94651
2115,-8.0542,-34.94651
2121,-8.0542,-34.94651
2122,-8.0542,-34.94651
2124,-8.0542,-34.94651
2127,-8.0542,-34.94651
2128,-8.0542,-34.94651
2129,-8.0542,-34.94651
2131,-8.0542,-34.94651
2132,-8.0542,-34.94651
2133,-8.0542,-34.94651
2134,-8.0542,-34.94651
2138,-8.0542,-34.94651
2142,-8.0542,-34.94651
2145,-8.0542,-34.94651
2149,-8.0542,-34.94651
2150,-8.0542,-34.94651
2152,-8.0542,-34.94651
2154,-8.0542,-34.94651
2157,-8.0542,-34.94651
2164,-8.0542,-34.94651
2165,-8.0542,-34.94651
2166,-8.0542,-34.94651
2167,-8.0542,-34.94651
2168,-8.0542,-34.94651
2175,-8.0542,-34.94651
2177,-8.0542,-34.94651
2183,-8.0542,-34.94651
2189,-8.0542,-34.94651
2191,-8.0542,-34.94651
2199,-8.0542,-34.94651
2210,-8.0542,-34.94651
2213,-8.0542,-34.94651
2214,-8.0542,-34.94651
2215,-8.0542,-34.94651
2221,-8.0542,-34.94651
2223,-8.0542,-34.94651
2225,-8.0542,-34.94651
2227,-8.0542,-34.94651
2228,-8.0542,-34.94651
2231,-8.0542,-34.94651
2232,-8.0542,-34.94651
2233,-8.0542,-34.94651
2234,-8.0542,-34.94651
2239,-8.0542,-34.94651
2245,-8.0542,-34.94651
2246,-8.0542,-34.94651
2248,-8.0542,-34.94651
2249,-8.0542,-34.94651
2251,-8.0542,-34.94651
2252,-8.0542,-34.94651
2254,-8.0542,-34.94651
2260,-8.0542,-34.94651
2268,-8.0542,-34.94651
2270,-8.0542,-34.94651
2272,-8.0542,-34.94651
2273,-8.0542,-34.94651
2275,-8.0542,-34.94651
2276,-8.0542,-34.94651
2286,-8.0542,-34.94651
2287,-8.0542,-34.94651
2288,-8.0542,-34.94651
2291,-8.0542,-34.94651
2299,-8.0542,-34.94651
2301,-8.0542,-34.94651
2302,-8.0542,-34.94651
2303,-8.0542,-34.94651
2304,-8.0542,-34.94651
2310,-8.0542,-34.94651
2312,-8.0542,-34.94651
2316,-8.0542,-34.94651
2319,-8.0542,-34.94651
2321,-8.0542,-34.94651
2328,-8.0542,-34.94651
2335,-8.0542,-34.94651
2337,-8.0542,-34.94651
2344,-8.0542,-34.94651
2348,-8.0542,-34.94651
2351,-8.0542,-34.94651
2354,-8.0542,-34.94651
2358,-8.0542,-34.94651
2362,-8.0542,-34.94651
2373,-8.0542,-34.94651
2375,-8.0542,-34.94651
2377,-8.0542,-34.94651
2388,-8.0542,-34.94651
2389,-8.0542,-34.94651
2392,-8.0542,-34.94651
2399,-8.0542,-34.94651
2404,-8.0542,-34.94651
2407,-8.0542,-34.94651
2412,-8.0542,-34.94651
2413,-8.0542,-34.94651
2417,-8.0542,-34.94651
2420,-8.0542,-34.94651
2423,-8.0542,-34.94651
2436,-8.0542,-34.94651
2439,-8.0542,-34.94651
2441,-8.0542,-34.94651
2446,-8.0542,-34.94651
2447,-8.0542,-34.94651
2453,-8.0542,-34.94651
2455,-8.0542,-34.94651
2456,-8.0542,-34.94651
2458,-8.0542,-34.94651
2464,-8.0542,-34.94651
2465,-8.0542,-34.94651
2470,-8.0542,-34.94651
2471,-8.0542,-34.94651
2473,-8.0542,-34.94651
2478,-8.0542,-34.94651
2483,-8.0542,-34.94651
2484,-8.0542,-34.94651
2485,-8.0542,-34.94651
2492,-8.0542,-34.94651
2498,-8.0542,-34.94651
2510,-8.0542,-34.94651
2513,-8.0542,-34.94651
2515,-8.0542,-34.94651
2516,-8.0542,-34.94651
2517,-8.0542,-34.94651
2519,-8.0542,-34.94651
2522,-8.0542,-34.94651
2523,-8.0542,-34.94651
2526,-8.0542,-34.94651
2531,-8.0542,-34.94651
2533,-8.0542,-34.94651
2534,-8.0542,-34.94651
2540,-8.0542,-34.94651
2542,-8.0542,-34.94651
2543,-8.0542,-34.94651
2554,-8.0542,-34.94651
2569,-8.0542,-34.94651
2571,-8.0542,-34.94651
2574,-8.0542,-34.94651
2576,-8.0542,-34.94651
2586,-8.0542,-34.94651
2588,-8.0542,-34.94651
2592,-8.0542,-34.94651
2602,-8.0542,-34.94651
2603,-8.0542,-34.94651
2605,-8.0542,-34.94651
2609,-8.0542,-34.94651
2611,-8.0542,-34.94651
2614,-8.0542,-34.94651
2615,-8.0542,-34.94651
2619,-8.0542,-34.94651
2620,-8.0542,-34.94651
2627,-8.0542,-34.94651
2628,-8.0542,-34.94651
2638,-8.0542,-34.94651
2648,-8.0542,-34.94651
2650,-8.0542,-34.94651
2651,-8.0542,-34.94651
2663,-8.0542,-34.94651
2664,-8.0542,-34.94651
2673,-8.0542,-34.94651
2678,-8.0542,-34.94651
2680,-8.0542,-34.94651
2682,-8.0542,-34.94651
2683,-8.0542,-34.94651
2684,-8.0542,-34.94651
2685,-8.0542,-34.94651
2688,-8.0542,-34.94651
2689,-8.0542,-34.94651
2691,-8.0542,-34.94651
2692,-8.0542,-34.94651
2697,-8.0542,-34.94651
2698,-8.0542,-34.94651
2701,-8.0542,-34.94651
2707,-8.0542,-34.94651
2715,-8.0542,-34.94651
2718,-8.0542,-34.94651
2724,-8.0542,-34.94651
2726,-8.0542,-34.94651
2729,-8.0542,-34.94651
2737,-8.0542,-34.94651
2742,-8.0542,-34.94651
2748,-8.0542,-34.94651
2750,-8.0542,-34.94651
2751,-8.0542,-34.94651
2753,-8.0542,-34.94651
2754,-8.0542,-34.94651
2755,-8.0542,-34.94651
2758,-8.0542,-34.94651
2759,-8.0542,-34.94651
2760,-8.0542,-34.94651
2762,-8.0542,-34.94651
2766,-8.0542,-34.94651
2769,-8.0542,-34.94651
2770,-8.0542,-34.94651
2771,-8.0542,-34.94651
2777,-8.0542,-34.94651
2794,-8.0542,-34.94651
2802,-8.0542,-34.94651
2807,-8.0542,-34.94651
2816,-8.0542,-34.94651
2818,-8.0542,-34.94651
2820,-8.0542,-34.94651
2825,-8.0542,-34.94651
2826,-8.0542,-34.94651
2833,-8.0542,-34.94651
2835,-8.0542,-34.94651
2840,-8.0542,-34.94651
2846,-8.0542,-34.94651
2848,-8.0542,-34.94651
2855,-8.0542,-34.94651
2858,-8.0542,-34.94651
2859,-8.0542,-34.94651
2862,-8.0542,-34.94651
2864,-8.0542,-34.94651
2865,-8.0542,-34.94651
2867,-8.0542,-34.94651
2868,-8.0542,-34.94651
2870,-8.0542,-34.94651
2874,-8.0542,-34.94651
2876,-8.0542,-34.94651
2880,-8.0542,-34.94651
2882,-8.0542,-34.94651
2883,-8.0542,-34.94651
2884,-8.0542,-34.94651
2885,-8.0542,-34.94651
2886,-8.0542,-34.94651
2894,-8.0542,-34.94651
2903,-8.0542,-34.94651
2905,-8.0542,-34.94651
2906,-8.0542,-34.94651
2907,-8.0542,-34.94651
2908,-8.0542,-34.94651
2910,-8.0542,-34.94651
2913,-8.0542,-34.94651
2922,-8.0542,-34.94651
2926,-8.0542,-34.94651
2927,-8.0542,-34.94651
2930,-8.0542,-34.94651
2932,-8.0542,-34.94651
2935,-8.0542,-34.94651
2943,-8.0542,-34.94651
2945,-8.0542,-34.94651
2948,-8.0542,-34.94651
2954,-8.0542,-34.94651
2955,-8.0542,-34.94651
2956,-8.0542,-34.94651
2957,-8.0542,-34.94651
2960,-8.0542,-34.94651
2963,-8.0542,-34.94651
2968,-8.0542,-34.94651
2970,-8.0542,-34.94651
2973,-8.0542,-34.94651
2982,-8.0542,-34.94651
2991,-8.0542,-34.94651
2995,-8.0542,-34.94651
2997,-8.0542,-34.94651
3000,-8.0542,-34.94651
3001,-8.0542,-34.94651
3002,-8.0542,-34.94651
3006,-8.0542,-34.94651
3007,-8.0542,-34.94651
3011,-8.0542,-34.94651
3014,-8.0542,-34.94651
3016,-8.0542,-34.94651
3017,-8.0542,-34.94651
3018,-8.0542,-34.94651
3019,-8.0542,-34.94651
3021,-8.0542,-34.94651
3023,-8.0542,-34.94651
3024,-8.0542,-34.94651
3025,-8.0542,-34.94651
3026,-8.0542,-34.94651
3027,-8.0542,-34.94651
3031,-8.0542,-34.94651
3032,-8.0542,-34.94651
3033,-8.0542,-34.94651
3035,-8.0542,-34.94651
3037,-8.0542,-34.94651
3038,-8.0542,-34.94651
3043,-8.0542,-34.94651
3044,-8.0542,-34.94651
3045,-8.0542,-34.94651
3047,-8.0542,-34.94651
3050,-8.0542,-34.94651
3053,-8.0542,-34.94651
3055,-8.0542,-34.94651
3057,-8.0542,-34.94651
3058,-8.0542,-34.94651
3059,-8.0542,-34.94651
3060,-8.0542,-34.94651
3063,-8.0542,-34.94651
3064,-8.0542,-34.94651
3065,-8.0542,-34.94651
3070,-8.0542,-34.94651
3071,-8.0542,-34.94651
3077,-8.0542,-34.94651
3078,-8.0542,-34.94651
3079,-8.0542,-34.94651
3080,-8.0542,-34.94651
3082,-8.0542,-34.94651
3085,-8.0542,-34.94651
3090,-8.0542,-34.94651
3091,-8.0542,-34.94651
3094,-8.0542,-34.94651
3095,-8.0542,-34.94651
3100,-8.0542,-34.94651
3101,-8.0542,-34.94651
3105,-8.0542,-34.94651
3107,-8.0542,-34.94651
