ponto_id,lat_pred,lon_pred
1220,-8.051682939958642,-34.94949585921329
1222,-8.051682939958642,-34.94949585921329
1224,-8.051682939958642,-34.94949585921329
1226,-8.051682939958642,-34.94949585921329
1233,-8.051682939958642,-34.94949585921329
1244,-8.051682939958642,-34.94949585921329
1245,-8.051682939958642,-34.94949585921329
1247,-8.051682939958642,-34.94949585921329
1250,-8.051682939958642,-34.94949585921329
1253,-8.051682939958642,-34.94949585921329
1254,-8.051682939958642,-34.94949585921329
1261,-8.051682939958642,-34.94949585921329
1263,-8.051682939958642,-34.94949585921329
1277,-8.051682939958642,-34.94949585921329
1278,-8.051682939958642,-34.94949585921329
1281,-8.051682939958642,-34.94949585921329
1282,-8.051682939958642,-34.94949585921329
1285,-8.051682939958642,-34.94949585921329
1287,-8.051682939958642,-34.94949585921329
1295,-8.051682939958642,-34.94949585921329
1297,-8.051682939958642,-34.94949585921329
1298,-8.051682939958642,-34.94949585921329
1310,-8.051682939958642,-34.94949585921329
1313,-8.051682939958642,-34.94949585921329
1314,-8.051682939958642,-34.94949585921329
1315,-8.051682939958642,-34.94949585921329
1318,-8.051682939958642,-34.94949585921329
1320,-8.051682939958642,-34.94949585921329
1322,-8.051682939958642,-34.94949585921329
1323,-8.051682939958642,-34.94949585921329
1328,-8.051682939958642,-34.94949585921329
1329,-8.051682939958642,-34.94949585921329
1330,-8.051682939958642,-34.94949585921329
1334,-8.051682939958642,-34.94949585921329
1339,-8.051682939958642,-34.94949585921329
1345,-8.051682939958642,-34.94949585921329
1346,-8.051682939958642,-34.94949585921329
1349,-8.051682939958642,-34.94949585921329
1354,-8.051682939958642,-34.94949585921329
1355,-8.051682939958642,-34.94949585921329
1359,-8.051682939958642,-34.94949585921329
1360,-8.051682939958642,-34.94949585921329
1369,-8.051682939958642,-34.94949585921329
1372,-8.051682939958642,-34.94949585921329
1373,-8.051682939958642,-34.94949585921329
1374,-8.051682939958642,-34.94949585921329
1379,-8.051682939958642,-34.94949585921329
1383,-8.051682939958642,-34.94949585921329
1385,-8.051682939958642,-34.94949585921329
1393,-8.051682939958642,-34.94949585921329
1396,-8.051682939958642,-34.94949585921329
1400,-8.051682939958642,-34.94949585921329
1402,-8.051682939958642,-34.94949585921329
1405,-8.051682939958642,-34.94949585921329
1406,-8.051682939958642,-34.94949585921329
1413,-8.051682939958642,-34.94949585921329
1414,-8.051682939958642,-34.94949585921329
1416,-8.051682939958642,-34.94949585921329
1417,-8.051682939958642,-34.94949585921329
1418,-8.051682939958642,-34.94949585921329
1420,-8.051682939958642,-34.94949585921329
1421,-8.051682939958642,-34.94949585921329
1426,-8.051682939958642,-34.94949585921329
1427,-8.051682939958642,-34.94949585921329
1429,-8.051682939958642,-34.94949585921329
1430,-8.051682939958642,-34.94949585921329
1432,-8.051682939958642,-34.94949585921329
1437,-8.051682939958642,-34.94949585921329
1438,-8.051682939958642,-34.94949585921329
1443,-8.051682939958642,-34.94949585921329
1446,-8.051682939958642,-34.94949585921329
1452,-8.051682939958642,-34.94949585921329
1453,-8.051682939958642,-34.94949585921329
1456,-8.051682939958642,-34.94949585921329
1458,-8.051682939958642,-34.94949585921329
1465,-8.051682939958642,-34.94949585921329
1467,-8.051682939958642,-34.94949585921329
1468,-8.051682939958642,-34.94949585921329
1470,-8.051682939958642,-34.94949585921329
1472,-8.051682939958642,-34.94949585921329
1477,-8.051682939958642,-34.94949585921329
1479,-8.051682939958642,-34.94949585921329
1480,-8.051682939958642,-34.94949585921329
1482,-8.051682939958642,-34.94949585921329
1483,-8.051682939958642,-34.94949585921329
1488,-8.051682939958642,-34.94949585921329
1491,-8.051682939958642,-34.94949585921329
1496,-8.051682939958642,-34.94949585921329
1501,-8.051682939958642,-34.94949585921329
1502,-8.051682939958642,-34.94949585921329
1509,-8.051682939958642,-34.94949585921329
1512,-8.051682939958642,-34.94949585921329
1513,-8.051682939958642,-34.94949585921329
1516,-8.051682939958642,-34.94949585921329
1527,-8.051682939958642,-34.94949585921329
1530,-8.051682939958642,-34.94949585921329
1532,-8.051682939958642,-34.94949585921329
1533,-8.051682939958642,-34.94949585921329
1535,-8.051682939958642,-34.94949585921329
1536,-8.051682939958642,-34.94949585921329
1543,-8.051682939958642,-34.94949585921329
1544,-8.051682939958642,-34.94949585921329
1545,-8.051682939958642,-34.94949585921329
1550,-8.051682939958642,-34.94949585921329
1557,-8.051682939958642,-34.94949585921329
1558,-8.051682939958642,-34.94949585921329
1559,-8.051682939958642,-34.94949585921329
1561,-8.051682939958642,-34.94949585921329
1562,-8.051682939958642,-34.94949585921329
1568,-8.051682939958642,-34.94949585921329
1569,-8.051682939958642,-34.94949585921329
1570,-8.051682939958642,-34.94949585921329
1575,-8.051682939958642,-34.94949585921329
1576,-8.051682939958642,-34.94949585921329
1578,-8.051682939958642,-34.94949585921329
1586,-8.051682939958642,-34.94949585921329
1593,-8.051682939958642,-34.94949585921329
1595,-8.051682939958642,-34.94949585921329
1597,-8.051682939958642,-34.94949585921329
1598,-8.051682939958642,-34.94949585921329
1599,-8.051682939958642,-34.94949585921329
1603,-8.051682939958642,-34.94949585921329
1606,-8.051703167701914,-34.94947434782613
1608,-8.051703167701914,-34.94947434782613
1614,-8.051700248447256,-34.94949182194622
1615,-8.051703167701914,-34.94947434782613
1616,-8.051703167701914,-34.94947434782613
1617,-8.051703167701914,-34.94947434782613
1618,-8.051703167701914,-34.94947434782613
1623,-8.051703167701914,-34.94947434782613
1626,-8.051703167701914,-34.94947434782613
1631,-8.051703167701914,-34.94947434782613
1642,-8.051680869565269,-34.949472981366505
1643,-8.051698944099428,-34.949466542443105
1649,-8.051682567287832,-34.94946548654248
1650,-8.051680910973136,-34.949471780538346
1656,-8.051682505176036,-34.94949457556941
1659,-8.051680600414128,-34.949484761904806
1662,-8.051682505176036,-34.94949457556941
1665,-8.051703664596324,-34.94947405797106
1670,-8.051703167701914,-34.94947434782613
1671,-8.051703167701914,-34.94947434782613
1672,-8.051721221532143,-34.94945511387168
1680,-8.051721221532143,-34.94945511387168
1683,-8.051721221532143,-34.94945511387168
1684,-8.051721221532143,-34.94945511387168
1688,-8.051721221532143,-34.94945511387168
1691,-8.051721221532143,-34.94945511387168
1699,-8.051724327122203,-34.94945383022778
1701,-8.051725031055952,-34.94945447204973
1713,-8.051682505176036,-34.94949457556941
1718,-8.051682505176036,-34.94949457556941
1720,-8.051682505176036,-34.94949457556941
1721,-8.051682505176036,-34.94949457556941
1726,-8.051682505176036,-34.94949457556941
1728,-8.051682505176036,-34.94949457556941
1729,-8.051682505176036,-34.94949457556941
1730,-8.051682505176036,-34.94949457556941
1731,-8.051682505176036,-34.94949457556941
1732,-8.051682505176036,-34.94949457556941
1737,-8.051704202898602,-34.9494744513458
1738,-8.051680662525932,-34.94951525879923
1739,-8.051682608695705,-34.94948221532096
1740,-8.051680662525932,-34.94951525879923
1741,-8.051680662525932,-34.94951525879923
1743,-8.051680662525932,-34.94951525879923
1744,-8.051680662525932,-34.94951525879923
1745,-8.051680662525932,-34.94951525879923
1746,-8.051680662525932,-34.94951525879923
1747,-8.051680662525932,-34.94951525879923
1758,-8.051677929606674,-34.94950569358183
1760,-8.051677929606674,-34.94950569358183
1765,-8.051681759834416,-34.94948397515531
1768,-8.051680890269196,-34.94948581780542
1770,-8.051680973084933,-34.94948122153212
1775,-8.051680973084933,-34.94948122153212
1777,-8.051680973084933,-34.94948122153212
1780,-8.051680973084933,-34.94948122153212
1783,-8.051680973084933,-34.94948122153212
1785,-8.05170652173918,-34.949446625258815
1790,-8.051681780538349,-34.94948128364392
1791,-8.051681780538349,-34.94948184265013
1793,-8.051681780538349,-34.94948184265013
1794,-8.051681780538349,-34.94948128364392
1803,-8.051681780538349,-34.94948128364392
1805,-8.051681469979343,-34.94948289855075
1807,-8.051683022774379,-34.9494916356108
1817,-8.051789855072501,-34.94933623188405
1825,-8.05168271221537,-34.94949325051763
1832,-8.051682443064232,-34.94949277432716
1833,-8.051706211180175,-34.94945453416152
1835,-8.051683022774379,-34.9494916356108
1839,-8.051681262940006,-34.94949190476195
1840,-8.051681262940006,-34.94949190476195
1844,-8.051681262940006,-34.94949190476195
1851,-8.051681262940006,-34.94949190476195
1860,-8.051679068323033,-34.94951180124229
1862,-8.051679068323033,-34.94951198757769
1864,-8.051679068323033,-34.94951198757769
1877,-8.05168231884063,-34.94949169772261
1880,-8.05168231884063,-34.94949169772261
1888,-8.051682277432763,-34.949494265010394
1891,-8.051682277432763,-34.949494265010394
1897,-8.051682277432763,-34.949494265010394
1915,-8.051682629399636,-34.949497474120115
1918,-8.051682629399636,-34.949497474120115
1919,-8.051682939958642,-34.94949585921329
1921,-8.051792670807489,-34.949321987577626
1922,-8.051792670807489,-34.949321987577626
1928,-8.051792670807489,-34.949321987577626
1934,-8.051897805383062,-34.94910383022769
1937,-8.051897805383062,-34.94910383022769
1941,-8.051897805383062,-34.94910383022769
1945,-8.051897805383062,-34.94910383022769
1952,-8.051899171842688,-34.9491037060041
1954,-8.051899171842688,-34.9491037060041
1957,-8.051899171842688,-34.9491037060041
1962,-8.051899171842688,-34.9491037060041
1963,-8.051899171842688,-34.9491037060041
1965,-8.051899151138755,-34.94910366459624
1971,-8.051899151138755,-34.949102981366416
1978,-8.0519013250518,-34.94909055900617
1981,-8.0519013250518,-34.94909055900617
1982,-8.0519013250518,-34.94909055900617
1989,-8.0519013250518,-34.94909055900617
1992,-8.051899151138755,-34.94910366459624
1995,-8.051889068323021,-34.94911496894405
2002,-8.051793788819907,-34.94931960662527
2004,-8.051682236024893,-34.94949573498969
2006,-8.051682236024893,-34.94949573498969
2008,-8.051682236024893,-34.94949573498969
2012,-8.051682194617026,-34.949496086956565
2013,-8.051681656314754,-34.94952699792966
2018,-8.051680869565264,-34.949487349896515
2022,-8.051681159420339,-34.94949633540377
2025,-8.051681159420339,-34.94949633540377
2029,-8.051679399585966,-34.949486935817845
2034,-8.051679399585966,-34.949486935817845
2036,-8.051680848861329,-34.949486169772285
2045,-8.051680848861329,-34.949486169772285
2055,-8.051680848861329,-34.949486169772285
2057,-8.051680848861329,-34.949486169772285
2058,-8.051680848861329,-34.949486169772285
2063,-8.051680848861329,-34.949486169772285
2067,-8.051680848861329,-34.949486169772285
2072,-8.051680848861329,-34.949486169772285
2075,-8.051680848861329,-34.949486169772285
2083,-8.051680848861329,-34.949486169772285
2084,-8.051680869565264,-34.949485445134606
2087,-8.051679399585966,-34.949486935817845
2088,-8.051680848861329,-34.949486169772285
2089,-8.051680848861329,-34.949486169772285
2094,-8.051680848861329,-34.949486169772285
2098,-8.051794513457589,-34.949320041407866
2107,-8.051794513457589,-34.949320041407866
2108,-8.051794513457589,-34.949320041407866
2109,-8.051794513457589,-34.949320041407866
2110,-8.051794513457589,-34.949320041407866
2111,-8.051794513457589,-34.949320041407866
2114,-8.051794513457589,-34.949320041407866
2115,-8.051794513457589,-34.949320041407866
2121,-8.051794513457589,-34.949320041407866
2122,-8.051794513457589,-34.949320041407866
2124,-8.051794513457589,-34.949320041407866
2127,-8.051794513457589,-34.949320041407866
2128,-8.051794513457589,-34.949320041407866
2129,-8.051794513457589,-34.949320041407866
2131,-8.051794513457589,-34.949320041407866
2132,-8.051794513457589,-34.949320041407866
2133,-8.051794513457589,-34.949320041407866
2134,-8.051794513457589,-34.949320041407866
2138,-8.051794513457589,-34.949320041407866
2142,-8.051794513457589,-34.949320041407866
2145,-8.051794513457589,-34.949320041407866
2149,-8.051794513457589,-34.949320041407866
2150,-8.051794513457589,-34.949320041407866
2152,-8.051794513457589,-34.949320041407866
2154,-8.051794513457589,-34.949320041407866
2157,-8.051794409937921,-34.94931614906832
2164,-8.051794513457589,-34.949320041407866
2165,-8.051682194617026,-34.949496086956565
2166,-8.051682194617026,-34.949496086956565
2167,-8.051682194617026,-34.949496086956565
2168,-8.051682939958642,-34.94949585921329
2175,-8.051682939958642,-34.94949585921329
2177,-8.051682939958642,-34.94949585921329
2183,-8.051682939958642,-34.94949585921329
2189,-8.051682939958642,-34.94949585921329
2191,-8.051682939958642,-34.94949585921329
2199,-8.051682939958642,-34.94949585921329
2210,-8.051682939958642,-34.94949585921329
2213,-8.051682939958642,-34.94949585921329
2214,-8.051682939958642,-34.94949585921329
2215,-8.051682939958642,-34.94949585921329
2221,-8.051682939958642,-34.94949585921329
2223,-8.051682939958642,-34.94949585921329
2225,-8.051682939958642,-34.94949585921329
